object,op,key,detail,before_row,after_row,reason
hanrei,TRUE_DUP(dedup remove),28340337,merged into 判例ID=28340337 (survivor),28340337 | 最高第3小法廷 | 20150120 | h25(受)2556 | 最高第3小法廷|20150120|h25(受)2556 | 最高裁判所第三小法廷 | 平成２７年１月２０日 | 平成２５年（受）２５５６号 | 土地建物所有権移転登記請求事件,(removed; survivor=28340337 | 最高第3小法廷 | 20150120 | h25(受)2556 | 最高第3小法廷|20150120|h25(受)2556 | 最高裁判所第三小法廷 | 平成２７年１月２０日 | 平成２５年（受）２５５６号 | 土地建物所有権移転登記請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28261770,merged into 判例ID=28261770 (survivor),28261770 | 最高第3小法廷 | 20150224 | h25(行ヒ)244 | 最高第3小法廷|20150224|h25(行ヒ)244 | 最高裁判所第三小法廷 | 平成２７年２月２４日 | 平成２５年（行ヒ）２４４号 | 各国籍確認請求事件,(removed; survivor=28261770 | 最高第3小法廷 | 20150224 | h25(行ヒ)244 | 最高第3小法廷|20150224|h25(行ヒ)244 | 最高裁判所第三小法廷 | 平成２７年２月２４日 | 平成２５年（行ヒ）２４４号 | 各国籍確認請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28261996,merged into 判例ID=28261996 (survivor),28261996 | 最高第3小法廷 | 20150401 | h26(あ)473 | 最高第3小法廷|20150401|h26(あ)473 | 最高裁判所第三小法廷 | 平成２７年４月１日 | 平成２６年（あ）４７３号 | 有価証券偽造、同行使、詐欺、証券取引法違反被告事件,(removed; survivor=28261996 | 最高第3小法廷 | 20150401 | h26(あ)473 | 最高第3小法廷|20150401|h26(あ)473 | 最高裁判所第三小法廷 | 平成２７年４月１日 | 平成２６年（あ）４７３号 | 有価証券偽造、同行使、詐欺、証券取引法違反被告事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28283760,merged into 判例ID=28283760 (survivor),28283760 | 最高第3小法廷 | 20150602 | h26(オ)1206 | 最高第3小法廷|20150602|h26(オ)1206 | 最高裁判所第三小法廷 | 平成２７年６月２日 | 平成２６年（オ）１２０６号／平成２６年（受）１５４８号 | 損害賠償請求事件,(removed; survivor=28283760 | 最高第3小法廷 | 20150602 | h26(オ)1206h26(受)1548 | 最高第3小法廷|20150602|h26(オ)1206h26(受)1548 | 最高裁判所第三小法廷 | 平成２７年６月２日 | 平成２６年（オ）１２０６号／平成２６年（受）１５４８号 | 損害賠償請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28263795,merged into 判例ID=28263795 (survivor),28263795 | 最高第3小法廷 | 20151222 | h26(オ)1296 | 最高第3小法廷|20151222|h26(オ)1296 | 最高裁判所第三小法廷 | 平成２７年１２月２２日 | 平成２６年（オ）１２９６号／平成２６年（受）１６７９号 | 保険金請求、損害賠償請求、損害賠償請求附帯上告事件,(removed; survivor=28263795 | 最高第3小法廷 | 20151222 | h26(オ)1296h26(受)1679 | 最高第3小法廷|20151222|h26(オ)1296h26(受)1679 | 最高裁判所第三小法廷 | 平成２７年１２月２２日 | 平成２６年（オ）１２９６号／平成２６年（受）１６７９号 | 保険金請求、損害賠償請求、損害賠償請求附帯上告事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28240649,merged into 判例ID=28240649 (survivor),28240649 | 最高第3小法廷 | 20151027 | h26(オ)1385 | 最高第3小法廷|20151027|h26(オ)1385 | 最高裁判所第三小法廷 | 平成２７年１０月２７日 | 平成２６年（オ）１３８５号／平成２６年（受）１７８７号 | 遺言無効確認請求事件,(removed; survivor=28240649 | 最高第3小法廷 | 20151027 | h26(オ)1385h26(受)1787 | 最高第3小法廷|20151027|h26(オ)1385h26(受)1787 | 最高裁判所第三小法廷 | 平成２７年１０月２７日 | 平成２６年（オ）１３８５号／平成２６年（受）１７８７号 | 遺言無効確認請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28253186,merged into 判例ID=28253186 (survivor),28253186 | 最高第3小法廷 | 20150414 | h26(オ)1521 | 最高第3小法廷|20150414|h26(オ)1521 | 最高裁判所第三小法廷 | 平成２７年４月１４日 | 平成２６年（オ）１５２１号／平成２６年（受）１９５３号 | 私的独占の禁止及び公正取引の確保に関する法律第２４条に基づく差止請求事件,(removed; survivor=28253186 | 最高第3小法廷 | 20150414 | h26(オ)1521h26(受)1953 | 最高第3小法廷|20150414|h26(オ)1521h26(受)1953 | 最高裁判所第三小法廷 | 平成２７年４月１４日 | 平成２６年（オ）１５２１号／平成２６年（受）１９５３号 | 私的独占の禁止及び公正取引の確保に関する法律第２４条に基づく差止請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28261874,merged into 判例ID=28261874 (survivor),28261874 | 最高第3小法廷 | 20150113 | h26(オ)1551 | 最高第3小法廷|20150113|h26(オ)1551 | 最高裁判所第三小法廷 | 平成２７年１月１３日 | 平成２６年（オ）１５５１号／平成２６年（受）１９９１号 | 懲戒処分無効確認等請求事件,(removed; survivor=28261874 | 最高第3小法廷 | 20150113 | h26(オ)1551h26(受)1991 | 最高第3小法廷|20150113|h26(オ)1551h26(受)1991 | 最高裁判所第三小法廷 | 平成２７年１月１３日 | 平成２６年（オ）１５５１号／平成２６年（受）１９９１号 | 懲戒処分無効確認等請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28263745,merged into 判例ID=28263745 (survivor),28263745 | 最高第3小法廷 | 20150623 | h26(オ)1668 | 最高第3小法廷|20150623|h26(オ)1668 | 最高裁判所第三小法廷 | 平成２７年６月２３日 | 平成２６年（オ）１６６８号／平成２６年（受）２１４５号 | 停職処分無効確認等請求事件,(removed; survivor=28263745 | 最高第3小法廷 | 20150623 | h26(オ)1668h26(受)2145 | 最高第3小法廷|20150623|h26(オ)1668h26(受)2145 | 最高裁判所第三小法廷 | 平成２７年６月２３日 | 平成２６年（オ）１６６８号／平成２６年（受）２１４５号 | 停職処分無効確認等請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28283012,merged into 判例ID=28283012 (survivor),28283012 | 最高第3小法廷 | 20151215 | h26(オ)1722 | 最高第3小法廷|20151215|h26(オ)1722 | 最高裁判所第三小法廷 | 平成２７年１２月１５日 | 平成２６年（オ）１７２２号／平成２６年（受）２２２２号 | 売掛金等本訴請求、不当利得返還反訴請求事件,(removed; survivor=28283012 | 最高第3小法廷 | 20151215 | h26(オ)1722h26(受)2222 | 最高第3小法廷|20151215|h26(オ)1722h26(受)2222 | 最高裁判所第三小法廷 | 平成２７年１２月１５日 | 平成２６年（オ）１７２２号／平成２６年（受）２２２２号 | 売掛金等本訴請求、不当利得返還反訴請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28263741,merged into 判例ID=28263741 (survivor),28263741 | 最高第3小法廷 | 20150623 | h26(オ)1887 | 最高第3小法廷|20150623|h26(オ)1887 | 最高裁判所第三小法廷 | 平成２７年６月２３日 | 平成２６年（オ）１８８７号／平成２６年（受）２４４０号 | 地位確認等請求事件,(removed; survivor=28263741 | 最高第3小法廷 | 20150623 | h26(オ)1887h26(受)2440 | 最高第3小法廷|20150623|h26(オ)1887h26(受)2440 | 最高裁判所第三小法廷 | 平成２７年６月２３日 | 平成２６年（オ）１８８７号／平成２６年（受）２４４０号 | 地位確認等請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28263526,merged into 判例ID=28263526 (survivor),28263526 | 最高第3小法廷 | 20150602 | h26(オ)1914 | 最高第3小法廷|20150602|h26(オ)1914 | 最高裁判所第三小法廷 | 平成２７年６月２日 | 平成２６年（オ）１９１４号／平成２６年（受）２４７２号 | 損害賠償請求事件,(removed; survivor=28263526 | 最高第3小法廷 | 20150602 | h26(オ)1914h26(受)2472 | 最高第3小法廷|20150602|h26(オ)1914h26(受)2472 | 最高裁判所第三小法廷 | 平成２７年６月２日 | 平成２６年（オ）１９１４号／平成２６年（受）２４７２号 | 損害賠償請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28264892,merged into 判例ID=28264892 (survivor),28264892 | 最高第3小法廷 | 20150908 | h26(オ)1940 | 最高第3小法廷|20150908|h26(オ)1940 | 最高裁判所第三小法廷 | 平成２７年９月８日 | 平成２６年（オ）１９４０号／平成２６年（受）２５０７号 | 損害賠償請求事件,(removed; survivor=28264892 | 最高第3小法廷 | 20150908 | h26(オ)1940h26(受)2507 | 最高第3小法廷|20150908|h26(オ)1940h26(受)2507 | 最高裁判所第三小法廷 | 平成２７年９月８日 | 平成２６年（オ）１９４０号／平成２６年（受）２５０７号 | 損害賠償請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28262056,merged into 判例ID=28262056 (survivor),28262056 | 最高第3小法廷 | 20150203 | h26(オ)239 | 最高第3小法廷|20150203|h26(オ)239 | 最高裁判所第三小法廷 | 平成２７年２月３日 | 平成２６年（オ）２３９号／平成２６年（受）３０２号 | 損害賠償請求事件,(removed; survivor=28262056 | 最高第3小法廷 | 20150203 | h26(オ)239h26(受)302 | 最高第3小法廷|20150203|h26(オ)239h26(受)302 | 最高裁判所第三小法廷 | 平成２７年２月３日 | 平成２６年（オ）２３９号／平成２６年（受）３０２号 | 損害賠償請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28320470,merged into 判例ID=28320470 (survivor),28320470 | 最高第3小法廷 | 20150317 | h26(オ)450 | 最高第3小法廷|20150317|h26(オ)450 | 最高裁判所第三小法廷 | 平成２７年３月１７日 | 平成２６年（オ）４５０号／平成２６年（受）５６９号 | 産業廃棄物処分場建設差止請求事件,(removed; survivor=28320470 | 最高第3小法廷 | 20150317 | h26(オ)450h26(受)569 | 最高第3小法廷|20150317|h26(オ)450h26(受)569 | 最高裁判所第三小法廷 | 平成２７年３月１７日 | 平成２６年（オ）４５０号／平成２６年（受）５６９号 | 産業廃棄物処分場建設差止請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28264691,merged into 判例ID=28264691 (survivor),28264691 | 最高第3小法廷 | 20150714 | h26(オ)462 | 最高第3小法廷|20150714|h26(オ)462 | 最高裁判所第三小法廷 | 平成２７年７月１４日 | 平成２６年（オ）４６２号／平成２６年（受）５８８号 | 保証債務履行等請求事件,(removed; survivor=28264691 | 最高第3小法廷 | 20150714 | h26(オ)462h26(受)588 | 最高第3小法廷|20150714|h26(オ)462h26(受)588 | 最高裁判所第三小法廷 | 平成２７年７月１４日 | 平成２６年（オ）４６２号／平成２６年（受）５８８号 | 保証債務履行等請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28284062,merged into 判例ID=28284062 (survivor),28284062 | 最高第3小法廷 | 20150519 | h26(オ)630 | 最高第3小法廷|20150519|h26(オ)630 | 最高裁判所第三小法廷 | 平成２７年５月１９日 | 平成２６年（オ）６３０号／平成２６年（受）７８５号 | 損害賠償請求事件,(removed; survivor=28284062 | 最高第3小法廷 | 20150519 | h26(オ)630h26(受)785 | 最高第3小法廷|20150519|h26(オ)630h26(受)785 | 最高裁判所第三小法廷 | 平成２７年５月１９日 | 平成２６年（オ）６３０号／平成２６年（受）７８５号 | 損害賠償請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28232319,merged into 判例ID=28232319 (survivor),28232319 | 最高第3小法廷 | 20150224 | h26(オ)636 | 最高第3小法廷|20150224|h26(オ)636 | 最高裁判所第三小法廷 | 平成２７年２月２４日 | 平成２６年（オ）６３６号／平成２６年（受）７９４号 | 地位確認等請求事件,(removed; survivor=28232319 | 最高第3小法廷 | 20150224 | h26(オ)636h26(受)794 | 最高第3小法廷|20150224|h26(オ)636h26(受)794 | 最高裁判所第三小法廷 | 平成２７年２月２４日 | 平成２６年（オ）６３６号／平成２６年（受）７９４号 | 地位確認等請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28271170,merged into 判例ID=28271170 (survivor),28271170 | 最高第3小法廷 | 20150623 | h26(オ)753 | 最高第3小法廷|20150623|h26(オ)753 | 最高裁判所第三小法廷 | 平成２７年６月２３日 | 平成２６年（オ）７５３号／平成２６年（受）９６０号 | 預け金返還等請求事件,(removed; survivor=28271170 | 最高第3小法廷 | 20150623 | h26(オ)753h26(受)960 | 最高第3小法廷|20150623|h26(オ)753h26(受)960 | 最高裁判所第三小法廷 | 平成２７年６月２３日 | 平成２６年（オ）７５３号／平成２６年（受）９６０号 | 預け金返還等請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28263925,merged into 判例ID=28263925 (survivor),28263925 | 最高第3小法廷 | 20150224 | h26(オ)901 | 最高第3小法廷|20150224|h26(オ)901 | 最高裁判所第三小法廷 | 平成２７年２月２４日 | 平成２６年（オ）９０１号／平成２６年（受）１１４０号 | 地位確認等請求事件,(removed; survivor=28263925 | 最高第3小法廷 | 20150224 | h26(オ)901h26(受)1140 | 最高第3小法廷|20150224|h26(オ)901h26(受)1140 | 最高裁判所第三小法廷 | 平成２７年２月２４日 | 平成２６年（オ）９０１号／平成２６年（受）１１４０号 | 地位確認等請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28271172,merged into 判例ID=28271172 (survivor),28271172 | 最高第3小法廷 | 20150623 | h26(オ)983 | 最高第3小法廷|20150623|h26(オ)983 | 最高裁判所第三小法廷 | 平成２７年６月２３日 | 平成２６年（オ）９８３号／平成２６年（受）１２４６号 | 地位確認等請求事件,(removed; survivor=28271172 | 最高第3小法廷 | 20150623 | h26(オ)983h26(受)1246 | 最高第3小法廷|20150623|h26(オ)983h26(受)1246 | 最高裁判所第三小法廷 | 平成２７年６月２３日 | 平成２６年（オ）９８３号／平成２６年（受）１２４６号 | 地位確認等請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28264537,merged into 判例ID=28264537 (survivor),28264537 | 最高第3小法廷 | 20150721 | h26(受)1646 | 最高第3小法廷|20150721|h26(受)1646 | 最高裁判所第三小法廷 | 平成２７年７月２１日 | 平成２６年（受）１６４６号 | 損害賠償請求事件,(removed; survivor=28264537 | 最高第3小法廷 | 20150721 | h26(受)1646 | 最高第3小法廷|20150721|h26(受)1646 | 最高裁判所第三小法廷 | 平成２７年７月２１日 | 平成２６年（受）１６４６号 | 損害賠償請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28283362,merged into 判例ID=28283362 (survivor),28283362 | 最高第3小法廷 | 20150804 | h26(受)2129 | 最高第3小法廷|20150804|h26(受)2129 | 最高裁判所第三小法廷 | 平成２７年８月４日 | 平成２６年（受）２１２９号 | 損害賠償等請求事件,(removed; survivor=28283362 | 最高第3小法廷 | 20150804 | h26(受)2129 | 最高第3小法廷|20150804|h26(受)2129 | 最高裁判所第三小法廷 | 平成２７年８月４日 | 平成２６年（受）２１２９号 | 損害賠償等請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28262964,merged into 判例ID=28262964 (survivor),28262964 | 最高第3小法廷 | 20150609 | h26(受)2404 | 最高第3小法廷|20150609|h26(受)2404 | 最高裁判所第三小法廷 | 平成２７年６月９日 | 平成２６年（受）２４０４号 | 損害賠償請求事件,(removed; survivor=28262964 | 最高第3小法廷 | 20150609 | h26(受)2404 | 最高第3小法廷|20150609|h26(受)2404 | 最高裁判所第三小法廷 | 平成２７年６月９日 | 平成２６年（受）２４０４号 | 損害賠償請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28263917,merged into 判例ID=28263917 (survivor),28263917 | 最高第3小法廷 | 20150217 | h26(受)683 | 最高第3小法廷|20150217|h26(受)683 | 最高裁判所第三小法廷 | 平成２７年２月１７日 | 平成２６年（受）６８３号 | 行政処分取消等請求事件,(removed; survivor=28263917 | 最高第3小法廷 | 20150217 | h26(受)683 | 最高第3小法廷|20150217|h26(受)683 | 最高裁判所第三小法廷 | 平成２７年２月１７日 | 平成２６年（受）６８３号 | 行政処分取消等請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28262332,merged into 判例ID=28262332 (survivor),28262332 | 最高第3小法廷 | 20150414 | h26(行ツ)219 | 最高第3小法廷|20150414|h26(行ツ)219 | 最高裁判所第三小法廷 | 平成２７年４月１４日 | 平成２６年（行ツ）２１９号／平成２６年（行ヒ）２２１号 | 審決取消請求事件,(removed; survivor=28262332 | 最高第3小法廷 | 20150414 | h26(行ツ)219h26(行ヒ)221 | 最高第3小法廷|20150414|h26(行ツ)219h26(行ヒ)221 | 最高裁判所第三小法廷 | 平成２７年４月１４日 | 平成２６年（行ツ）２１９号／平成２６年（行ヒ）２２１号 | 審決取消請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28263524,merged into 判例ID=28263524 (survivor),28263524 | 最高第3小法廷 | 20150609 | h26(行ツ)268 | 最高第3小法廷|20150609|h26(行ツ)268 | 最高裁判所第三小法廷 | 平成２７年６月９日 | 平成２６年（行ツ）２６８号／平成２６年（行ヒ）２７９号 | 損害賠償請求事件,(removed; survivor=28263524 | 最高第3小法廷 | 20150609 | h26(行ツ)268h26(行ヒ)279 | 最高第3小法廷|20150609|h26(行ツ)268h26(行ヒ)279 | 最高裁判所第三小法廷 | 平成２７年６月９日 | 平成２６年（行ツ）２６８号／平成２６年（行ヒ）２７９号 | 損害賠償請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28284065,merged into 判例ID=28284065 (survivor),28284065 | 最高第3小法廷 | 20151124 | h27(オ)1127 | 最高第3小法廷|20151124|h27(オ)1127 | 最高裁判所第三小法廷 | 平成２７年１１月２４日 | 平成２７年（オ）１１２７号／平成２７年（受）１３９６号 | 損害賠償請求事件,(removed; survivor=28284065 | 最高第3小法廷 | 20151124 | h27(オ)1127h27(受)1396 | 最高第3小法廷|20151124|h27(オ)1127h27(受)1396 | 最高裁判所第三小法廷 | 平成２７年１１月２４日 | 平成２７年（オ）１１２７号／平成２７年（受）１３９６号 | 損害賠償請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28302065,merged into 判例ID=28302065 (survivor),28302065 | 最高第3小法廷 | 20151124 | h27(オ)1240 | 最高第3小法廷|20151124|h27(オ)1240 | 最高裁判所第三小法廷 | 平成２７年１１月２４日 | 平成２７年（オ）１２４０号／平成２７年（受）１５５３号 | 雇用契約上の地位確認及び未払賃金請求事件,(removed; survivor=28302065 | 最高第3小法廷 | 20151124 | h27(オ)1240h27(受)1553 | 最高第3小法廷|20151124|h27(オ)1240h27(受)1553 | 最高裁判所第三小法廷 | 平成２７年１１月２４日 | 平成２７年（オ）１２４０号／平成２７年（受）１５５３号 | 雇用契約上の地位確認及び未払賃金請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28234175,merged into 判例ID=28234175 (survivor),28234175 | 東京地 | 20150626 | h24(ワ)30796 | 東京地|20150626|h24(ワ)30796 | 東京地方裁判所 | 平成２７年６月２６日 | 平成２４年（ワ）３０７９６号 | 損害賠償請求事件,(removed; survivor=28234175 | 東京地 | 20150626 | h24(ワ)30796 | 東京地|20150626|h24(ワ)30796 | 東京地方裁判所 | 平成２７年６月２６日 | 平成２４年（ワ）３０７９６号 | 損害賠償請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28272553,merged into 判例ID=28272553 (survivor),28272553 | 最高第3小法廷 | 20151222 | h27(オ)1449 | 最高第3小法廷|20151222|h27(オ)1449 | 最高裁判所第三小法廷 | 平成２７年１２月２２日 | 平成２７年（オ）１４４９号／平成２７年（受）１８１３号 | 損害賠償請求事件,(removed; survivor=28272553 | 最高第3小法廷 | 20151222 | h27(オ)1449h27(受)1813 | 最高第3小法廷|20151222|h27(オ)1449h27(受)1813 | 最高裁判所第三小法廷 | 平成２７年１２月２２日 | 平成２７年（オ）１４４９号／平成２７年（受）１８１３号 | 損害賠償請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28232102,merged into 判例ID=28232102 (survivor),28232102 | 最高第3小法廷 | 20150519 | h27(オ)316 | 最高第3小法廷|20150519|h27(オ)316 | 最高裁判所第三小法廷 | 平成２７年５月１９日 | 平成２７年（オ）３１６号／平成２７年（受）３９２号 | 損害賠償請求事件,(removed; survivor=28232102 | 最高第3小法廷 | 20150519 | h27(オ)316h27(受)392 | 最高第3小法廷|20150519|h27(オ)316h27(受)392 | 最高裁判所第三小法廷 | 平成２７年５月１９日 | 平成２７年（オ）３１６号／平成２７年（受）３９２号 | 損害賠償請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28263805,merged into 判例ID=28263805 (survivor),28263805 | 最高第3小法廷 | 20150929 | h27(オ)322 | 最高第3小法廷|20150929|h27(オ)322 | 最高裁判所第三小法廷 | 平成２７年９月２９日 | 平成２７年（オ）３２２号／平成２７年（受）４０２号 | 出資金返還請求事件,(removed; survivor=28263805 | 最高第3小法廷 | 20150929 | h27(オ)322h27(受)402 | 最高第3小法廷|20150929|h27(オ)322h27(受)402 | 最高裁判所第三小法廷 | 平成２７年９月２９日 | 平成２７年（オ）３２２号／平成２７年（受）４０２号 | 出資金返還請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28242995,merged into 判例ID=28242995 (survivor),28242995 | 最高第3小法廷 | 20150901 | h27(オ)328 | 最高第3小法廷|20150901|h27(オ)328 | 最高裁判所第三小法廷 | 平成２７年９月１日 | 平成２７年（オ）３２８号／平成２７年（受）４０８号 | 損害賠償請求事件,(removed; survivor=28242995 | 最高第3小法廷 | 20150901 | h27(オ)328h27(受)408 | 最高第3小法廷|20150901|h27(オ)328h27(受)408 | 最高裁判所第三小法廷 | 平成２７年９月１日 | 平成２７年（オ）３２８号／平成２７年（受）４０８号 | 損害賠償請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28263797,merged into 判例ID=28263797 (survivor),28263797 | 最高第3小法廷 | 20150929 | h27(オ)389 | 最高第3小法廷|20150929|h27(オ)389 | 最高裁判所第三小法廷 | 平成２７年９月２９日 | 平成２７年（オ）３８９号／平成２７年（受）４９０号 | 入会権確認請求事件,(removed; survivor=28263797 | 最高第3小法廷 | 20150929 | h27(オ)389h27(受)490 | 最高第3小法廷|20150929|h27(オ)389h27(受)490 | 最高裁判所第三小法廷 | 平成２７年９月２９日 | 平成２７年（オ）３８９号／平成２７年（受）４９０号 | 入会権確認請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28263677,merged into 判例ID=28263677 (survivor),28263677 | 最高第3小法廷 | 20150630 | h27(オ)495 | 最高第3小法廷|20150630|h27(オ)495 | 最高裁判所第三小法廷 | 平成２７年６月３０日 | 平成２７年（オ）４９５号 | 損害賠償請求事件,(removed; survivor=28263677 | 最高第3小法廷 | 20150630 | h27(オ)495 | 最高第3小法廷|20150630|h27(オ)495 | 最高裁判所第三小法廷 | 平成２７年６月３０日 | 平成２７年（オ）４９５号 | 損害賠償請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28233880,merged into 判例ID=28233880 (survivor),28233880 | 最高第3小法廷 | 20151020 | h27(オ)501 | 最高第3小法廷|20151020|h27(オ)501 | 最高裁判所第三小法廷 | 平成２７年１０月２０日 | 平成２７年（オ）５０１号／平成２７年（受）６２６号 | 損害賠償請求事件,(removed; survivor=28233880 | 最高第3小法廷 | 20151020 | h27(オ)501h27(受)626 | 最高第3小法廷|20151020|h27(オ)501h27(受)626 | 最高裁判所第三小法廷 | 平成２７年１０月２０日 | 平成２７年（オ）５０１号／平成２７年（受）６２６号 | 損害賠償請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28340359,merged into 判例ID=28340359 (survivor),28340359 | 最高第3小法廷 | 20150609 | h27(オ)510 | 最高第3小法廷|20150609|h27(オ)510 | 最高裁判所第三小法廷 | 平成２７年６月９日 | 平成２７年（オ）５１０号／平成２７年（受）６３６号 | 地位確認等請求事件,(removed; survivor=28340359 | 最高第3小法廷 | 20150609 | h27(オ)510h27(受)636 | 最高第3小法廷|20150609|h27(オ)510h27(受)636 | 最高裁判所第三小法廷 | 平成２７年６月９日 | 平成２７年（オ）５１０号／平成２７年（受）６３６号 | 地位確認等請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28233831,merged into 判例ID=28233831 (survivor),28233831 | 最高第3小法廷 | 20150616 | h27(オ)597 | 最高第3小法廷|20150616|h27(オ)597 | 最高裁判所第三小法廷 | 平成２７年６月１６日 | 平成２７年（オ）５９７号／平成２７年（受）７３９号 | 国家賠償請求事件,(removed; survivor=28233831 | 最高第3小法廷 | 20150616 | h27(オ)597h27(受)739 | 最高第3小法廷|20150616|h27(オ)597h27(受)739 | 最高裁判所第三小法廷 | 平成２７年６月１６日 | 平成２７年（オ）５９７号／平成２７年（受）７３９号 | 国家賠償請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28240488,merged into 判例ID=28240488 (survivor),28240488 | 最高第3小法廷 | 20151215 | h27(オ)689 | 最高第3小法廷|20151215|h27(オ)689 | 最高裁判所第三小法廷 | 平成２７年１２月１５日 | 平成２７年（オ）６８９号／平成２７年（受）８６８号 | 損害賠償等請求事件,(removed; survivor=28240488 | 最高第3小法廷 | 20151215 | h27(オ)689h27(受)868 | 最高第3小法廷|20151215|h27(オ)689h27(受)868 | 最高裁判所第三小法廷 | 平成２７年１２月１５日 | 平成２７年（オ）６８９号／平成２７年（受）８６８号 | 損害賠償等請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28271166,merged into 判例ID=28271166 (survivor),28271166 | 最高第3小法廷 | 20151208 | h27(オ)878 | 最高第3小法廷|20151208|h27(オ)878 | 最高裁判所第三小法廷 | 平成２７年１２月８日 | 平成２７年（オ）８７８号／平成２７年（受）１１０３号 | 地位確認等請求事件,(removed; survivor=28271166 | 最高第3小法廷 | 20151208 | h27(オ)878h27(受)1103 | 最高第3小法廷|20151208|h27(オ)878h27(受)1103 | 最高裁判所第三小法廷 | 平成２７年１２月８日 | 平成２７年（オ）８７８号／平成２７年（受）１１０３号 | 地位確認等請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28302058,merged into 判例ID=28302058 (survivor),28302058 | 最高第3小法廷 | 20151124 | h27(ク)800 | 最高第3小法廷|20151124|h27(ク)800 | 最高裁判所第三小法廷 | 平成２７年１１月２４日 | 平成２７年（ク）８００号 | 損害賠償請求事件,(removed; survivor=28302058 | 最高第3小法廷 | 20151124 | h27(ク)800 | 最高第3小法廷|20151124|h27(ク)800 | 最高裁判所第三小法廷 | 平成２７年１１月２４日 | 平成２７年（ク）８００号 | 損害賠償請求事件),survivor rule: full-docket/correct-court/min-ID
