article_id,title,court_extracted,date_extracted,extracted_ok,hanrei_id_candidate,match_status
issn:0448-0791#1588#p94,離婚請求に附帯して財産分与の申立てがされた場合において当事者が婚姻中にその双方の協力によって得たものとして分与を求める財産の一部につき財産分与についての裁判をしないことの許否（令和４．１２．２６最高二小判）＜最高裁時の判例 民事＞,最高二小,20221226,1,28303131,matched_unique
issn:0448-0791#1589#p115,（１）刑訴法４７条所定の「訴訟に関する書類」に該当する文書につき民訴法２２０条１号所定のいわゆる引用文書に該当するとして提出を命ずることの可否 （２）刑事事件の捜査に関して作成された書類の写しで，それ自体もその原本も公判に提出されなかったものを，その捜査を担当した都道府県警察を置く都道府県が所持する場合に，当該写しにつき民訴法２２０条１号所定のいわゆる引用文書又は同条３号所定のいわゆる法律関係文書に該当するとして提出を命ずることの可否（平成３１．１．２２最高三小決）＜最高裁時の判例 民事＞,最高三小,20190122,1,,no_match
issn:0448-0791#1589#p120,合資会社の無限責任社員が退社により当該会社に対して金員支払債務を負う場合（令和元．１２．２４最高三小判）＜最高裁時の判例 民事＞,最高三小,20191224,1,28274815,matched_unique
issn:0448-0791#1589#p130,総会決議は出席株主全員の同意を要するとする定款規定の効力（令和３．４．２２東京高判）＜商事判例研究３５０１＞,東京高,20210422,1,28292212;28310331,matched_multi
issn:0448-0791#1589#p134,保険契約上のコンテナ約款と元地回収船荷証券（令和３．９．１３東京地判）＜商事判例研究３５０２＞,東京地,20210913,1,29066679;29066360;29066529;29066530;29066443,matched_multi
issn:0448-0791#1589#p138,スコアを無断複写する行為の不法行為該当性を否定した事例（令和３．９．２８東京地判）＜商事判例研究３５０３＞,東京地,20210928,1,29066339;29066695;29066475;29066778;29066477,matched_multi
issn:0448-0791#1589#p142,団体交渉を求める地位保全仮処分の適否と会社側が挙げる団交拒否事由の取扱い――函館バス（仮処分）事件（令和４．４．１函館地決）＜労働判例研究１４５１＞,函館地,20220401,1,28302390,matched_unique
issn:0448-0791#1589#p146,大学の非常勤講師の労契法上の労働者性と契約更新拒否――国立大学法人東京芸術大学事件（令和４．３．２８東京地判）＜労働判例研究１４５２＞,東京地,20220328,1,29069964;29069702;29070230;29069850;29070020,matched_multi
issn:0448-0791#1589#p150,相続取得土地の借地権設定が譲渡扱いされる際の相続税額取得費加算範囲（令和３．１０．１２東京地判）＜租税判例研究６０８＞,東京地,20211012,1,29067051;29067207;28302905;29067070;29067363,matched_multi
issn:0448-0791#1589#p154,日蘭間路線の航空機内での労務の提供と通則法１２条の最密接関係地（令和５．３．２７東京地判）＜渉外判例研究７１５＞,東京地,20230327,1,29077794;29077898;29077853;28320145;29077795,matched_multi
issn:0448-0791#1589#p2.2,株主であることの確認と株主総会決議不存在の確認（令和５．４．２７大阪高判）＜会社法判例速報＞,大阪高,20230427,1,28311680;28311184;28311319;28333939;28330948,matched_multi
issn:0448-0791#1590#p10,死亡による退社後の持分の払戻金額に関する合意とみなし配当課税（令和４．６．２国税不服審判所裁決）＜租税判例速報＞,国税不服審,20220602,1,,date_only_court_miss
issn:0448-0791#1590#p108,法例の一部を改正する法律（平成元年法律第２７号）の施行前における嫡出でない子の母との間の分娩による親子関係の成立の準拠法（令和２．７．７最高三小判）＜最高裁時の判例 民事＞,最高三小,20200707,1,28281868,matched_unique
issn:0448-0791#1590#p112,父母以外の第三者で事実上子を監護してきたものが子の監護をすべき者を定める審判を申し立てることの許否（令和３．３．２９最高一小決）＜最高裁時の判例 民事＞,最高一小,20210329,1,28291690;28291108;28291106,matched_multi
issn:0448-0791#1590#p126,ソフトウェアの脆弱性に関する仕様書案の配布が取引妨害に該当するとして確約計画の認定が行われた事例（令和４．６．３０公取委発表）＜経済法判例研究会３１９＞,,,0,,no_extract
issn:0448-0791#1590#p130,銀行による外貨建て変額保険勧誘の違法性が否定された事例（令和２．１．３１東京地判）＜商事判例研究３５０４＞,東京地,20200131,1,29059024;29058755;29058971;29058754;29059023,matched_multi
issn:0448-0791#1590#p134,新株予約権の行使に応じてする新株発行の差止めの可否（令和２．１２．２４名古屋地一宮支決）＜商事判例研究３５０５＞,名古屋地一宮支,20201224,1,28290239,matched_unique
issn:0448-0791#1590#p138,監査法人における持分払戻請求の算定方法と遅延利息（令和３．６．２４東京地判）＜商事判例研究３５０６＞,東京地,20210624,1,29065088;29065211;29065387;29065041;28302889,matched_multi
issn:0448-0791#1590#p146,労働者の過失による作業の遅れと賃金請求権――ＪＲ西日本事件（令和４．４．１９岡山地判）＜労働判例研究１４５４＞,岡山地,20220419,1,28301905,matched_unique
issn:0448-0791#1590#p150,訴訟上の和解の国税通則法２３条２項１号の該当性（令和４．２．２５東京地判）＜租税判例研究６０９＞,東京地,20220225,1,29069266;29069362;29069220;29069365;29069596,matched_multi
issn:0448-0791#1590#p2,引受人確定後の募集株式の発行等の取りやめ（令和５．３．９東京高判）＜会社法判例速報＞,東京高,20230309,1,28313003,matched_unique
issn:0448-0791#1591#p112,破産管財人が別除権の目的である不動産の受戻しについて上記別除権を有する者との間で交渉し又は上記不動産につき権利の放棄をする前後に上記の者に対してその旨を通知するに際し，上記の者に対して破産者を債務者とする上記別除権に係る担保権の被担保債権についての債務の承認をしたときに，その承認は上記被担保債権の消滅時効を中断する効力を有するか（令和５．２．１最高三小決）＜最高裁時の判例 民事＞,最高三小,20230201,1,28310334,matched_unique
issn:0448-0791#1591#p115,金沢市庁舎前広場における集会に係る行為に対する金沢市庁舎等管理規則（平成２３年金沢市規則第５５号）５条１２号の適用と憲法２１条１項（令和５．２．２１最高三小判）＜最高裁時の判例 民事＞,最高三小,20230221,1,28310494,matched_unique
issn:0448-0791#1591#p122,いわゆる弁済受領文書の提出による強制執行の停止の期間中にされた執行処分の効力（令和５．３．２最高一小判）＜最高裁時の判例 民事＞,最高一小,20230302,1,28320539;28320839;28310559,matched_multi
issn:0448-0791#1591#p130,破綻会社から弁済を受領した会社経営者の対第三者責任（令和２．１．２０東京地判）＜商事判例研究３５０８＞,東京地,20200120,1,28283279;29058898;29059005;29059006;29058830,matched_multi
issn:0448-0791#1591#p134,グループ会社における取締役解任の正当な理由（令和４．９．７東京高判）＜商事判例研究３５０９＞,東京高,20220907,1,28310139;28323634,matched_multi
issn:0448-0791#1591#p138,任期付きの私立大学専任講師の雇止めと大学教員任期法の適用――学校法人羽衣学園（羽衣国際大学）事件（令和５．１．１８大阪高判）＜労働判例研究１４５５＞,大阪高,20230118,1,28310804,matched_unique
issn:0448-0791#1591#p142,兼業による連続長時間労働と各使用者の法的責任――大器キャリアキャスティングほか１社事件（令和４．１０．１４大阪高判）＜労働判例研究１４５６＞,大阪高,20221014,1,28302537;28311473,matched_multi
issn:0448-0791#1591#p146,利子受領者確認書の提出期限までの提出が特定民間国外債の利子非課税規定の適用要件とされた事例（令和３．９．３０東京高判）＜租税判例研究６１０＞,東京高,20210930,1,28302617;28310885,matched_multi
issn:0448-0791#1591#p2,退職慰労金の支給時期・減額の決定に係る取締役会の裁量の範囲（令和５．１．１６釧路地帯広支判）＜会社法判例速報＞,釧路地帯広支,20230116,1,28321761,matched_unique
issn:0448-0791#1591#p4,解雇無効判決確定後の遠隔地への配転命令の権利濫用性――学校法人明治学園ほか事件（令和５．９．１９福岡地小倉支判）＜労働判例速報＞,福岡地小倉支,20230919,1,28313190,matched_unique
issn:0448-0791#1591#p6,民事訴訟において押し紙を理由とする独禁法違反等による請求について，押し紙を否定し，請求を棄却した事例（令和５．５．１７福岡地判）＜独禁法事例速報＞,福岡地,20230517,1,28321257,matched_unique
issn:0448-0791#1591#p78,相続分指定・包括遺贈と遺言執行者の職務権限（令和５．５．１９最高二小判）＜判例詳解＞,最高二小,20230519,1,28311910;28341635;28311369,matched_multi
issn:0448-0791#1591#p86,譲渡制限株式の売買価格の決定手続における非流動性ディスカウントの可否（令和５．５．２４最高三小決）＜判例詳解＞,最高三小,20230524,1,28311475,matched_unique
issn:0448-0791#1591#p94,性同一性障害のトランス女性の性自認に沿ったトイレ利用への使用制限措置廃止の措置要求への拒否判定の違法性（令和５．７．１１最高三小判）＜判例詳解＞,最高三小,20230711,1,28311980,matched_unique
issn:0448-0791#1592#p10,山門一体型建物下にある参道の非課税境内地該当性――南御堂事件（令和５．６．２９大阪高判）＜租税判例速報＞,大阪高,20230629,1,28330783;28330873;28313440,matched_multi
issn:0448-0791#1592#p110,消費税法（平成２７年法律第９号による改正前のもの及び同改正後のもの）３０条２項１号にいう「課税資産の譲渡等にのみ要する」課税仕入れと「課税資産の譲渡等とその他の資産の譲渡等に共通して要する」課税仕入れとの区別（令和５．３．６最高一小判）＜最高裁時の判例 民事＞,最高一小,20230306,1,,date_only_court_miss
issn:0448-0791#1592#p115,行政機関，地方公共団体その他の行政事務を処理する者が行政手続における特定の個人を識別するための番号の利用等に関する法律（令和３年法律第３６号による改正前のもの）に基づき特定個人情報（個人番号をその内容に含む個人情報）の収集，保管，利用又は提供をする行為と憲法１３条（令和５．３．９最高一小判）＜最高裁時の判例 民事＞,最高一小,20230309,1,28320781;28321113;28310639,matched_multi
issn:0448-0791#1592#p123,民間調達をめぐる競争と受注調整の関係――リニア談合刑事事件（大成建設及び鹿島建設）控訴審判決（令和５．３．２東京高判）＜経済法判例研究会３２０＞,東京高,20230302,1,,date_only_court_miss
issn:0448-0791#1592#p127,他人の名義による会社設立時発行株式の引受け（令和４．２．１５東京地判）＜商事判例研究３５１０＞,東京地,20220215,1,29069582;29069172;29069439;29069248;29069215,matched_multi
issn:0448-0791#1592#p131,株式会社の解散請求（令和４．９．９東京地立川支判）＜商事判例研究３５１１＞,東京地立川支,20220909,1,28310032,matched_unique
issn:0448-0791#1592#p135,募集株式発行差止に関する個別株主通知と不公正発行――支配権取得意図のないアクティビストの場合（令和４．２．９大阪地決，令和４．２．１０大阪高決）＜商事判例研究３５１２＞,大阪地,20220209,1,,date_only_court_miss
issn:0448-0791#1592#p139,職場でのヘイトスピーチと人格的利益に基づく差止請求――フジ住宅ほか事件（令和３．１１．１８大阪高判）＜労働判例研究１４５７＞,大阪高,20211118,1,28293675,matched_unique
issn:0448-0791#1592#p143,試用期間の延長の可否と解雇の有効性――明治機械事件（令和２．９．２８東京地判）＜労働判例研究１４５８＞,東京地,20200928,1,29061047;29061086;28293182;29061233;29061031,matched_multi
issn:0448-0791#1592#p147,資産の所有者とその資産の権利から生ずる収益の法律上（私法上）の権利者が分離している場合における当該資産の権利から生ずる収益の帰属（令和４．２．１東京地判）＜租税判例研究６１１＞,東京地,20220201,1,29069430;29069568;29069460;29069348;29069398,matched_multi
issn:0448-0791#1592#p151,民訴法３条の３第８号等の適用が争われた事例（令和２．１２．２４名古屋高判）＜渉外判例研究７１７＞,名古屋高,20201224,1,28303124,matched_unique
issn:0448-0791#1592#p4,地方公共団体による委託事業者変更に関連した採用拒否と労組法７条１号違反の成否――国・中労委（ＣＬＣ）事件（令和５．７．２０東京高判）＜労働判例速報＞,東京高,20230720,1,28312680;28341818;28322197,matched_multi
issn:0448-0791#1592#p6,間接的な隣接市場からの競争圧力が認められた事例――（株）リケンと日本ピストンリング（株）による共同株式移転（令和５．６．２８公取委発表）＜独禁法事例速報＞,,,0,,no_extract
issn:0448-0791#1592#p72,正職員と定年後再雇用有期嘱託職員との基本給格差の不合理性――名古屋自動車学校（再雇用）事件（令和５．７．２０最高一小判）＜判例詳解＞,最高一小,20230720,1,28312065,matched_unique
issn:0448-0791#1593#p10,希少車両の「使用又は期間の経過により減価する資産」該当性（令和５．３．９東京地判）＜租税判例速報＞,東京地,20230309,1,29077691;29077536;29077342;29077832;29077690,matched_multi
issn:0448-0791#1593#p2,キャッシュマネジメントシステム参加会社による募集株式発行における仮装払込み（令和５．１０．１６東京地判）＜会社法判例速報＞,東京地,20231016,1,29082180;29082303;29082052;28322470;29082007,matched_multi
issn:0448-0791#1593#p4,グループホーム職員の夜勤時間帯の労働時間性と割増賃金請求権――社会福祉法人Ａ事件（令和５．６．９千葉地判）＜労働判例速報＞,千葉地,20230609,1,28313273,matched_unique
issn:0448-0791#1593#p6,映画館運営会社による配給先の制限に関する確約計画の認定事例（令和５．１０．３公取委発表）＜独禁法事例速報＞,,,0,,no_extract
issn:0448-0791#1593#p78,事件が一人の裁判官により審理された後，判決の基本となる口頭弁論に関与していない裁判官が民訴法２５４条１項により判決書の原本に基づかないで第１審判決を言い渡した場合において，全部勝訴した原告が控訴をすることの許否（令和５．３．２４最高二小判）＜最高裁時の判例 民事＞,最高二小,20230324,1,28310812,matched_unique
issn:0448-0791#1593#p82,（１）遺言執行者は，共同相続人の相続分を指定する旨の遺言を根拠として，平成３０年法律第７２号の施行日前に開始した相続に係る相続財産である不動産についてされた所有権移転登記の抹消登記手続を求める訴えの原告適格を有するか （２）相続財産の全部又は一部を包括遺贈する旨の遺言がされた場合における，上記の包括遺贈が効力を生じてからその執行がされるまでの間に包括受遺者以外の者に対してされた不動産の所有権移転登記の抹消登記手続又は一部抹消（更正）登記手続を求める訴えと遺言執行者の原告適格 （３）複数の包括遺贈のうちの一つがその効力を生ぜず，又は放棄によってその効力を失った場合における，その効力を有しない包括遺贈につき包括受遺者が受けるべきであったものの帰すう（令和５．５．１９最高二小判）＜最高裁時の判例 民事＞,最高二小,20230519,1,28311910;28341635;28311369,matched_multi
issn:0448-0791#1593#p86,生物学的な性別が男性であり性同一性障害である旨の医師の診断を受けている一般職の国家公務員がした職場の女性トイレの使用に係る国家公務員法８６条の規定による行政措置の要求は認められない旨の人事院の判定が，裁量権の範囲を逸脱し又はこれを濫用したものとして違法となるとされた事例（令和５．７．１１最高三小判）＜最高裁時の判例 民事＞,最高三小,20230711,1,28311980,matched_unique
issn:0448-0791#1594#p10,タックス・ヘイブン対策税制における委任命令の適用が肯定された判例（令和５．１１．６最高二小判）＜租税判例速報＞,最高二小,20231106,1,28313298;28313272,matched_multi
issn:0448-0791#1594#p112,第三債務者が差押命令の送達を受ける前に債務者との間で差押えに係る金銭債権の支払のために電子記録債権を発生させた場合において，上記差押えに係る金銭債権について発せられた転付命令が第三債務者に送達された後に上記電子記録債権の支払がされたときの上記転付命令の効力（令和５．３．２９最高三小決）＜最高裁時の判例 民事＞,最高三小,20230329,1,28320843;28310901,matched_multi
issn:0448-0791#1594#p121,景表法上の不実証広告規制の合憲性――だいにち堂事件（令和４．３．８最高三小判）＜経済法判例研究会３２２＞,最高三小,20220308,1,28300527;28301538,matched_multi
issn:0448-0791#1594#p125,事業者団体への加入拒否による事業者の数の制限（令和３．１．２１東京高判）＜商事判例研究３５１６＞,東京高,20210121,1,28342239;28290839;28300229,matched_multi
issn:0448-0791#1594#p129,先行の株主総会決議の瑕疵と事後的な治癒の可否（令和３．１．２５東京地判）＜商事判例研究３５１７＞,東京地,20210125,1,28291481;29062486;29062451;29062405;29062363,matched_multi
issn:0448-0791#1594#p133,特許権侵害と取締役の対第三者責任（令和３．９．２８大阪地判）＜商事判例研究３５１８＞,大阪地,20210928,1,28292933;28310815;28310657;28332191,matched_multi
issn:0448-0791#1594#p137,固定残業代制度の労基法３７条違反該当性――熊本総合運輸事件（令和５．３．１０最高二小判）＜労働判例研究１４６１＞,最高二小,20230310,1,28310649,matched_unique
issn:0448-0791#1594#p141,有期労働契約での契約更新を理由とした旧時給表に基づく賃金請求の可否――アンスティチュ・フランセ日本事件（令和４．２．２５東京地判）＜労働判例研究１４６２＞,東京地,20220225,1,29069266;29069362;29069220;29069365;29069596,matched_multi
issn:0448-0791#1594#p145,会社分割における試験研究費特別控除適用に係る申請・届出書の効力が問われた事例（令和３．９．９東京地判）＜租税判例研究６１３＞,東京地,20210909,1,29066384;29066385;29066512;29066709;29066816,matched_multi
issn:0448-0791#1594#p149,外国で発生した交通事故の使用者責任と通則法２０条（令和５．１．２５東京高判）＜渉外判例研究７１９＞,東京高,20230125,1,28323315;28311482;28322588;28312714,matched_multi
issn:0448-0791#1594#p2,競業避止義務違反に基づく事業譲渡会社の事業の差止め（令和５．１０．２０東京地判）＜会社法判例速報＞,東京地,20231020,1,29082211;29082119;29082057;29082332;29082244,matched_multi
issn:0448-0791#1594#p4,長時間労働後，賃金減額を伴う配置転換をされた労働者がり患したうつ病の業務起因性――京都上労基署長（京都通信社）事件（令和５．１１．１４京都地判）＜労働判例速報＞,京都地,20231114,1,28320127;28313870,matched_multi
issn:0448-0791#1594#p8,商品の販売実績に関する品質誤認惹起表示（令和５．１１．１０東京地判）＜知財判例速報＞,東京地,20231110,1,29083319;29083367;29083037;29083244;29083066,matched_multi
issn:0448-0791#1595#p10,相続による債務の承継と債務免除益課税（令和５．３．１４東京地判）＜租税判例速報＞,東京地,20230314,1,29077878;29077945;29077168;29077487;29077693,matched_multi
issn:0448-0791#1595#p124,優越的地位濫用の違法性判断枠組みと課徴金算定規定――ダイレックス事件（令和５．５．２６東京高判）＜経済法判例研究会３２３＞,東京高,20230526,1,28312710;28312034,matched_multi
issn:0448-0791#1595#p128,総数引受契約で予定されていた募集株式の発行の取りやめ（令和５．３．９東京高判）＜商事判例研究３５１９＞,東京高,20230309,1,28313003,matched_unique
issn:0448-0791#1595#p132,裁量信託における受益債権の給付内容の裁判所による確定（令和４．３．２３さいたま地越谷支判）＜商事判例研究３５２０＞,さいたま地越谷支,20220323,1,,date_only_court_miss
issn:0448-0791#1595#p140,有期労働契約の更新上限（不更新）条項と合理的な期待――日本通運事件（令和４．１１．１東京高判）＜労働判例研究１４６３＞,東京高,20221101,1,28311056,matched_unique
issn:0448-0791#1595#p144,労災保険制度における海外派遣者の特別加入――国・中央労基署長（クラレ）事件（令和３．４．１３東京地判）＜労働判例研究１４６４＞,東京地,20210413,1,29064513;29064276;29064432;29064512;29064350,matched_multi
issn:0448-0791#1595#p148,雑所得の資産損失に係る業務供用資産及び雑所得基因資産の該当性（令和４．７．１４東京地判）＜租税判例研究６１４＞,東京地,20220714,1,29073571;29073223;29073224;29073396;28310510,matched_multi
issn:0448-0791#1595#p2,退職慰労金の支給議案の否決決議と代表取締役の不法行為責任（令和５．１１．１７広島高判）＜会社法判例速報＞,広島高,20231117,1,28322132;28320544,matched_multi
issn:0448-0791#1595#p54,性同一性障害特例法違憲決定――若干の憲法学的考察を付して（令和５．１０．２５最高大決）（特集 性同一性障害特例法違憲大法廷決定）,最高大,20231025,1,28313164,matched_unique
issn:0448-0791#1595#p6,民事訴訟において押し紙を理由とする不法行為の成立を否定した事例（令和５．４．１４大阪高判）＜独禁法事例速報＞,大阪高,20230414,1,28340999;28313769;28311231;28321000,matched_multi
issn:0448-0791#1595#p62,手術要件の緩和と性別変更後の親子関係の成否をめぐる諸問題（令和５．１０．２５最高大決）（特集 性同一性障害特例法違憲大法廷決定）,最高大,20231025,1,28313164,matched_unique
issn:0448-0791#1595#p68,性同一性障害特例法違憲最高裁大法廷決定の解説（令和５．１０．２５最高大決）（特集 性同一性障害特例法違憲大法廷決定）,最高大,20231025,1,28313164,matched_unique
issn:0448-0791#1595#p76,いわゆる「ＬＧＢＴ理解増進法」の解説・検討（令和５．１０．２５最高大決，令和５．７．１１最高三小判）（特集 性同一性障害特例法違憲大法廷決定）,最高大,20231025,1,28313164,matched_unique
issn:0448-0791#1596#p10,不相当に高額な役員給与（令和５．３．２３東京地判）＜租税判例速報＞,東京地,20230323,1,29077847;29077308;29077424;29077200;29077470,matched_multi
issn:0448-0791#1596#p104,（１）租税特別措置法施行令（平成２９年政令第１１４号による改正前のもの）３９条の１６第１項を適用することができないとした原審の判断に違法があるとされた事例 （２）増額更正処分後に国税通則法２３条１項の規定による更正の請求をし，更正をすべき理由がない旨の通知処分を受けた者は，当該通知処分の取消しを求める訴えの利益を有するか（令和５．１１．６最高二小判）＜最高裁時の判例 民事＞,最高二小,20231106,1,28313298;28313272,matched_multi
issn:0448-0791#1596#p120,炭素鋼製突合せ溶接式管継手の販売価格に関する基本合意型カルテル事件（令和４．１２．１５公取委排除措置命令・課徴金納付命令）＜経済法判例研究会３２４＞,,,0,,no_extract
issn:0448-0791#1596#p124,創業者契約の退任取締役への株式買取請求と先買権の適用関係（令和４．２．１６東京地判）＜商事判例研究３５２２＞,東京地,20220216,1,29069527;28301769;29069553;28301640;29069528,matched_multi
issn:0448-0791#1596#p128,車両共済金免責事由の該当性と共済金請求権の履行期の起算点（令和５．１．１２神戸地判）＜商事判例研究３５２３＞,神戸地,20230112,1,28312180,matched_unique
issn:0448-0791#1596#p132,デッドロック状態に陥る時の株主兼唯一取引先による解散請求（令和４．９．９東京地立川支判，令和５．３．９東京高判）＜商事判例研究３５２４＞,東京地立川支,20220909,1,28310032,matched_unique
issn:0448-0791#1596#p136,情報持出しを理由とする懲戒解雇の有効性と企業年金の支給制限――伊藤忠商事ほか１社事件（令和４．１２．２６東京地判）＜労働判例研究１４６５＞,東京地,20221226,1,29075269;29074938;29075014;29074768;29074769,matched_multi
issn:0448-0791#1596#p140,会社分割における労働契約の不承継と法人格否認――地位確認等請求事件（令和４．１０．７東京地判）＜労働判例研究１４６６＞,東京地,20221007,1,29076580;29076509;29073792;29076466;29076195,matched_multi
issn:0448-0791#1596#p2,権利能力なき社団の構成員による決議の効力（令和５．１１．１６千葉地判）＜会社法判例速報＞,千葉地,20231116,1,28340280,matched_unique
issn:0448-0791#1596#p4,コロナ禍初期のハワイ渡航を伴う結婚式参加目的の年休時季指定に対する時季変更権行使の適法性――京王プラザホテル札幌事件（令和５．１２．２２札幌地判）＜労働判例速報＞,札幌地,20231222,1,,date_only_court_miss
issn:0448-0791#1596#p6,学習塾フランチャイジーによる独禁法２４条差止等仮処分認容事例（令和５．１１．２１東京地決）＜独禁法事例速報＞,東京地,20231121,1,29082969;29082991;29083052;29083075;29083076,matched_multi
issn:0448-0791#1596#p8,芸能プロダクションのホームページへのタレントの写真等の掲載とパブリシティ権（令和５．１２．１１東京地判）＜知財判例速報＞,東京地,20231211,1,29079243;29079245;29079706;28322038;29079202,matched_multi
issn:0448-0791#1598#p117,憲法５３条後段の規定により国会の臨時会の召集を決定することの要求をした国会議員は内閣による上記の決定の遅滞を理由として国家賠償請求をすることができるか（令和５．９．１２最高三小判）＜最高裁時の判例 民事＞,最高三小,20230912,1,28323485;28322260;28312756,matched_multi
issn:0448-0791#1598#p127,ゲーム市場において企業結合の影響が判断された事例――マイクロソフト／アクティビジョン統合事案（令和５．３．２８公取委発表）＜経済法判例研究会３２５＞,,,0,,no_extract
issn:0448-0791#1598#p131,設立時発行株式の帰属先が争われた事例（令和３．１．２８東京地判）＜商事判例研究３５２５＞,東京地,20210128,1,29062242;29062243;29062169;29062409;29062250,matched_multi
issn:0448-0791#1598#p135,事業協同組合における理事の任務懈怠責任――利益相反性が認められる取引と善管注意義務違反（令和３．８．３０東京地判）＜商事判例研究３５２６＞,東京地,20210830,1,29066247;29066119;29066118;29066053;29066017,matched_multi
issn:0448-0791#1598#p139,株主意思確認総会の判断を経た買収防衛策の差止めの可否（令和３．８．１０東京高決）＜商事判例研究３５２７＞,東京高,20210810,1,28292965,matched_unique
issn:0448-0791#1598#p143,変形労働時間制を採用している事業所における使用者の時季変更権の行使の適否――ＪＲ東海（年休）事件（令和５．３．２７東京地判）＜労働判例研究１４６７＞,東京地,20230327,1,29077794;29077898;29077853;28320145;29077795,matched_multi
issn:0448-0791#1598#p147,定年後嘱託職員と正規職員の待遇差のパート有期法違反該当性――社会福祉法人紫雲会事件（令和５．２．８宇都宮地判）＜労働判例研究１４６８＞,宇都宮地,20230208,1,28320287,matched_unique
issn:0448-0791#1598#p151,「立替金精算払」の「人的役務の提供に係る対価」該当性（令和４．９．１４東京地判）＜租税判例研究６１６＞,東京地,20220914,1,29074579;29074372;29074390;29074644;29074371,matched_multi
issn:0448-0791#1598#p155,ハーグ条約実施法に基づく子の返還の間接強制申立てを不適法とした事例（令和４．６．２１最高三小決）＜渉外判例研究７２１＞,最高三小,20220621,1,28301578,matched_unique
issn:0448-0791#1598#p2,技術的基準に適合しない子会社製品の出荷等に係る親会社取締役の責任（令和６．１．２６大阪地判）＜会社法判例速報＞,大阪地,20240126,1,28320890,matched_unique
issn:0448-0791#1598#p4,時季変更権行使の適法性判断における恒常的な要員不足の意義――ＪＲ東海（年休）事件（令和６．２．２８東京高判）＜労働判例速報＞,東京高,20240228,1,28321446;28323410,matched_multi
issn:0448-0791#1598#p8,商品画像の盗用を理由とするＥＣプラットフォームに対する著作権侵害申告と虚偽事実の告知（令和６．１．２６大阪高判）＜知財判例速報＞,大阪高,20240126,1,28340643;28320383;28320485,matched_multi
issn:0448-0791#1599#p10,固定資産課税台帳登録価格の決定の適法性――用途地区の区分（令和５．６．２２神戸地判）＜租税判例速報＞,神戸地,20230622,1,,date_only_court_miss
issn:0448-0791#1599#p123,１筆の土地の一部分についての所有権移転登記請求権を有する債権者が当該登記請求権を被保全権利として当該土地の全部について処分禁止の仮処分命令の申立てをした場合における保全の必要性の有無（令和５．１０．６最高三小決）＜最高裁時の判例 民事＞,最高三小,20231006,1,28312968,matched_unique
issn:0448-0791#1599#p128,（１）共同して訴えを提起した各原告の請求の価額を合算したものを訴訟の目的の価額とする場合において，訴え提起の手数料につき各原告に対する訴訟上の救助の付与対象となるべき額 （２）共同して訴えを提起した各原告の請求の価額を合算したものを訴訟の目的の価額とする場合において，各原告につき民訴法８２条１項本文にいう「訴訟の準備及び追行に必要な費用」として考慮すべき訴え提起の手数料の額（令和５．１０．１９最高一小決）＜最高裁時の判例 民事＞,最高一小,20231019,1,28333418;28313121,matched_multi
issn:0448-0791#1599#p135,自動車保険の他車運転特約にいう「常時使用する自動車」（令和４．１０．１３東京高判）＜商事判例研究３５２８＞,東京高,20221013,1,28342260;28310304;28312118;28311173,matched_multi
issn:0448-0791#1599#p139,非公開会社における弁護士による議決権の代理行使（令和３．１１．２５東京地判）＜商事判例研究３５２９＞,東京地,20211125,1,29067681;29067766;29067597;29067486;29067903,matched_multi
issn:0448-0791#1599#p143,消費者契約法に基づき契約全条項の使用が差し止められた事例（令和３．１２．１６仙台高判）＜商事判例研究３５３０＞,仙台高,20211216,1,28300336,matched_unique
issn:0448-0791#1599#p147,管理栄養士に対する配転命令と就業規則の不利益変更の拘束力――社会福祉法人〓引福寿会事件（令和４．８．３１仙台高秋田支判）＜労働判例研究１４６９＞,仙台高秋田支,20220831,1,28323449,matched_unique
issn:0448-0791#1599#p151,年俸額の合意が成立しない場合の使用者の年俸額決定権限の有無――学究社（年俸減額）事件（令和４．２．８東京地判）＜労働判例研究１４７０＞,東京地,20220208,1,29069331;29069192;29069238;29069400;29069277,matched_multi
issn:0448-0791#1599#p155,親子間の土地使用貸借契約による所得の帰属と実質所得者課税の原則（令和４．７．２０大阪高判）＜租税判例研究６１７＞,大阪高,20220720,1,,date_only_court_miss
issn:0448-0791#1599#p163,金融商品取引法１６７条１項６号にいう「その者の職務に関し知ったとき」に当たるとされた事例（令和４．２．２５最高三小決）＜刑事判例研究２４０＞,最高三小,20220225,1,28300429,matched_unique
issn:0448-0791#1599#p2,株券発行前の株式譲渡の当事者間の効力（令和６．４．１９最高二小判）＜会社法判例速報＞,最高二小,20240419,1,28321194,matched_unique
issn:0448-0791#1599#p4,訪問指導等を行う労働者に対する事業場外みなし労働時間制の適用の有無――協同組合グローブ事件（令和６．４．１６最高三小判）＜労働判例速報＞,最高三小,20240416,1,28321143,matched_unique
issn:0448-0791#1599#p6,アルゴリズム変更が優越的地位の濫用等に該当しないとされた事例――食べログ事件控訴審判決（令和６．１．１９東京高判）＜独禁法事例速報＞,東京高,20240119,1,28321067,matched_unique
